track_id,track_name,artist_name,release_year,popularity,danceability,energy,tempo,duration_ms,streams
T100326,Dance Tonight,Harry Styles,2001,75,0.796,0.319,164.29,223825,163885540
T100327,Heart Sound,Imagine Dragons,2022,30,0.922,0.878,96.63,128232,299353391
T100328,Fire Alone,Ed Sheeran,2010,53,0.254,0.935,100.79,124479,282867471
T100329,Moon High,Bad Bunny,2020,56,0.401,0.581,127.23,204853,224770132
T100330,Shadow Paradise,Travis Scott,2010,48,0.26,0.29,72.38,302039,196704625
T100331,Dance Story,Dua Lipa,2019,38,0.763,0.579,170.65,288118,41639256
T100332,Moon Alive,Imagine Dragons,2014,63,0.306,0.285,158.45,208827,417623669
T100333,Love Rhythm,Ariana Grande,2022,99,0.275,0.889,140.46,301287,249274234
T100334,Night Paradise,Ed Sheeran,2011,94,0.621,0.752,178.58,166678,433162159
T100335,Light Rhythm,Ariana Grande,1996,26,0.509,0.388,61.92,262560,246737113
T100336,Light Sound,Doja Cat,1995,89,0.736,0.892,109.33,256476,227939675
T100337,Sky Rhythm,Ed Sheeran,2010,69,0.565,0.698,163.0,263497,475934898
T100338,Dance Alive,Drake,2006,40,0.519,0.944,111.96,296615,44349238
T100339,Night Tonight,The Weeknd,1999,82,0.519,0.965,60.63,313087,148350177
T100340,Heart Forever,Travis Scott,1999,87,0.854,0.203,78.93,319284,116902182
T100341,Dream Tonight,Drake,2021,58,0.496,0.294,112.09,210012,347590107
T100342,Night Alive,Ed Sheeran,2017,11,0.45,0.627,140.15,310049,97812590
T100343,Night Forever,Travis Scott,2003,57,0.454,0.946,79.52,256337,325374554
T100344,Sky Sound,Ed Sheeran,2003,23,0.347,0.976,113.77,215105,392123057
T100345,Dream Tonight,Drake,1997,68,0.846,0.643,61.53,298584,120888426
T100346,Dream Again,Post Malone,2013,67,0.31,0.336,117.3,228029,47928676
T100347,Sky Rhythm,The Weeknd,2010,67,0.881,0.327,167.51,203028,407764687
T100348,Shadow Paradise,Post Malone,2010,60,0.413,0.796,131.61,236274,453026585
T100349,Fire Rhythm,Bad Bunny,1997,93,0.875,0.662,112.88,307998,499858524
T100350,Heart Forever,Dua Lipa,2014,11,0.793,0.628,79.47,287701,160882249
T100351,Dream Tonight,The Weeknd,2018,50,0.636,0.563,84.29,186648,145310076
T100352,Fire Sound,Bad Bunny,2016,92,0.702,0.766,69.18,186648,126104062
T100353,Love Story,Taylor Swift,2018,91,0.444,0.869,149.09,228762,482263144
T100354,Love Again,The Weeknd,1995,25,0.631,0.436,69.26,267805,94883740
T100355,Fire Tonight,Bad Bunny,2018,13,0.419,0.372,106.07,287802,491299384
T100356,Love Story,Olivia Rodrigo,2014,21,0.502,0.723,149.98,209979,148126351
T100357,Dream Again,Billie Eilish,2005,38,0.773,0.913,145.54,274784,106620437
T100358,Light High,Doja Cat,2011,16,0.383,0.472,129.3,316650,81360974
T100359,Love Tonight,Ed Sheeran,2002,23,0.829,0.413,128.56,277953,347609579
T100360,Heart Rhythm,Travis Scott,1998,21,0.482,0.376,70.84,191510,149375715
T100361,Sky Forever,Dua Lipa,2000,14,0.599,0.399,80.99,135518,323381027
T100362,Sky Forever,Taylor Swift,2002,90,0.906,0.305,124.17,266563,378250488
T100363,Night Alone,Taylor Swift,2014,41,0.711,0.665,101.77,299758,3462995
T100364,Dance Rhythm,Taylor Swift,1997,83,0.684,0.419,62.27,152344,37753763
T100365,Shadow Forever,Olivia Rodrigo,2010,52,0.734,0.68,155.78,198892,431014420
T100366,Shadow Alive,Kendrick Lamar,2019,90,0.889,0.265,138.46,166069,198442021
T100367,Night Sound,Travis Scott,1997,78,0.386,0.29,99.09,166273,370525799
T100368,Shadow Forever,Olivia Rodrigo,2019,54,0.66,0.618,71.78,301510,437222203
T100369,Dance Alone,Kendrick Lamar,2023,18,0.5,0.599,130.94,179826,331388384
T100370,Light Alive,Travis Scott,2012,58,0.209,0.412,101.83,198353,176189140
T100371,Love Sound,Doja Cat,2008,42,0.294,0.845,90.65,175158,324909033
T100372,Love Sound,Taylor Swift,2012,27,0.444,0.346,146.58,262632,188877235
T100373,Moon Paradise,The Weeknd,1996,18,0.624,0.481,99.38,201396,68694551
T100374,Sky Rhythm,Ariana Grande,2016,71,0.861,0.633,76.33,310532,95545112
T100375,Dance Sound,Post Malone,1997,66,0.793,0.876,117.8,170200,461133024
T100376,Love Forever,Doja Cat,2010,38,0.615,0.526,159.42,302839,185681671
T100377,Light Again,Drake,2023,87,0.255,0.511,161.96,267968,3244375
T100378,Shadow Sound,The Weeknd,2003,34,0.414,0.652,161.92,142497,72080143
T100379,Heart Paradise,Harry Styles,1998,24,0.475,0.447,110.51,201794,118259476
T100380,Light Rhythm,Imagine Dragons,1995,15,0.666,0.753,154.91,154869,259032409
T100381,Sky Forever,Ed Sheeran,1998,51,0.249,0.394,162.03,164417,290560769
T100382,Sky Story,Post Malone,1995,38,0.598,0.842,115.14,125568,138246603
T100383,Shadow Rhythm,Kendrick Lamar,2008,88,0.876,0.412,98.25,227233,476252934
T100384,Dance Rhythm,Doja Cat,2015,13,0.729,0.974,144.24,163271,16768093
T100385,Night Alone,Doja Cat,2010,91,0.798,0.447,168.54,139052,454609578
T100386,Sky Forever,Dua Lipa,2014,66,0.711,0.885,176.66,248953,68073834
T100387,Sky High,Dua Lipa,2018,58,0.355,0.51,94.83,164013,26001743
T100388,Sky Rhythm,Travis Scott,2002,53,0.283,0.392,174.74,139499,169702740
T100389,Sky Paradise,Ed Sheeran,2001,89,0.822,0.376,119.91,121307,292732574
T100390,Fire Paradise,Post Malone,1997,84,0.722,0.863,96.72,195922,141409515
T100391,Dream Sound,Taylor Swift,2011,23,0.631,0.441,178.61,141943,355680724
T100392,Heart Forever,Ed Sheeran,1995,12,0.342,0.464,165.34,197203,230005723
T100393,Sky Paradise,Dua Lipa,2010,71,0.653,0.354,143.09,206726,187848505
T100394,Heart Again,Travis Scott,2006,73,0.223,0.95,167.39,195497,156621911
T100395,Moon Forever,Billie Eilish,2021,54,0.289,0.391,141.78,155362,346604170
T100396,Night Forever,Post Malone,2013,91,0.434,0.393,112.85,268688,76043536
T100397,Light Sound,Taylor Swift,2016,67,0.533,0.936,173.77,124967,354639922
T100398,Heart High,Travis Scott,2017,29,0.29,0.903,175.59,161534,290246539
T100399,Fire Alive,Travis Scott,2016,67,0.29,0.394,97.7,136465,9039775
T100400,Dance Story,Taylor Swift,2008,98,0.744,0.874,102.53,308678,296949638
T100401,Night Tonight,Dua Lipa,2000,66,0.627,0.395,105.93,246718,341529423
T100402,Dream Tonight,Harry Styles,2000,86,0.6,0.266,158.66,245850,164261293
T100403,Light Again,Kendrick Lamar,2007,77,0.539,0.84,154.94,233702,117271802
T100404,Fire Rhythm,Ed Sheeran,2013,87,0.932,0.802,177.97,226781,412578168
T100405,Heart High,Travis Scott,2016,61,0.237,0.43,115.83,242902,397190489
T100406,Moon Tonight,Kendrick Lamar,2002,46,0.335,0.27,148.41,246547,289215537
T100407,Shadow High,The Weeknd,2021,17,0.686,0.361,162.81,197718,238541763
T100408,Moon Rhythm,Billie Eilish,2021,53,0.302,0.801,86.55,139929,425842851
T100409,Love Forever,Drake,1996,14,0.642,0.953,134.47,232623,434984890
T100410,Dream Sound,Ed Sheeran,2015,78,0.626,0.402,125.72,142830,208542038
T100411,Shadow Sound,Olivia Rodrigo,1995,40,0.928,0.838,149.14,301679,457809252
T100412,Sky Tonight,Drake,2022,54,0.863,0.378,143.45,136478,28271179
T100413,Sky Paradise,Taylor Swift,2009,18,0.909,0.73,157.54,237210,139959450
T100414,Heart Tonight,Ed Sheeran,1995,41,0.285,0.265,97.34,185086,84472756
T100415,Shadow Story,Travis Scott,1999,42,0.851,0.657,85.96,215607,140343334
T100416,Heart High,Taylor Swift,2022,76,0.297,0.41,156.62,249174,353834363
T100417,Fire Alone,Kendrick Lamar,2023,39,0.675,0.922,103.27,302261,252453934
T100418,Dance Alone,Post Malone,2010,85,0.74,0.426,94.51,135988,410261537
T100419,Fire Alone,Bad Bunny,2013,38,0.321,0.511,100.42,216958,206504103
T100420,Heart Alone,Bad Bunny,1998,12,0.674,0.856,67.96,130441,458762789
T100421,Sky Story,Kendrick Lamar,1997,99,0.239,0.542,152.78,135609,355459700
T100422,Love Tonight,Billie Eilish,2011,66,0.42,0.386,145.82,254742,227847742
T100423,Night Paradise,Post Malone,2011,39,0.891,0.627,126.32,195073,390106363
T100424,Dance Sound,Doja Cat,2006,18,0.329,0.855,145.93,141028,272764816
T100425,Dream Alone,The Weeknd,2022,35,0.249,0.538,104.78,302908,139128909
T100426,Fire Again,Ariana Grande,2023,11,0.533,0.304,95.44,194727,2369217
T100427,Sky Again,Ariana Grande,2008,71,0.838,0.499,163.48,260288,341843285
T100428,Dream Again,Harry Styles,2015,12,0.258,0.944,110.69,265327,87444597
T100429,Shadow High,Bad Bunny,2000,55,0.467,0.256,83.51,272913,271828012
T100430,Love Again,Billie Eilish,1997,77,0.875,0.519,149.89,263650,114400506
T100431,Dance Story,Doja Cat,2022,34,0.289,0.705,100.3,271622,492539016
T100432,Love Story,Imagine Dragons,2003,60,0.433,0.261,85.42,189739,273898010
T100433,Shadow Paradise,Imagine Dragons,1999,22,0.784,0.469,63.27,168617,169826591
T100434,Moon Rhythm,Ed Sheeran,2018,53,0.607,0.934,176.47,237333,276166037
T100435,Moon Alone,Billie Eilish,2023,44,0.824,0.224,116.07,313716,453988752
T100436,Heart Sound,Bad Bunny,2011,64,0.284,0.786,79.41,285673,128894027
T100437,Light Forever,Post Malone,2008,96,0.89,0.856,150.94,125384,123362822
T100438,Heart Rhythm,Doja Cat,2015,18,0.901,0.416,166.52,205554,365942719
T100439,Dance Story,Ed Sheeran,1997,11,0.316,0.367,123.36,191655,222841419
T100440,Shadow Forever,Doja Cat,2022,70,0.225,0.914,63.4,313755,388923506
T100441,Love Alive,Dua Lipa,1995,50,0.942,0.796,103.82,223505,323535975
T100442,Night Forever,Harry Styles,2014,53,0.562,0.288,89.17,279907,154047605
T100443,Fire Again,Kendrick Lamar,2023,73,0.629,0.366,136.37,141409,69163346
T100444,Night Tonight,Taylor Swift,2015,40,0.662,0.685,122.26,137676,379745282
T100445,Heart Alive,Ariana Grande,2017,56,0.792,0.527,102.69,280950,153594892
T100446,Night Tonight,The Weeknd,1995,11,0.809,0.593,137.82,314477,461495287
T100447,Dance Paradise,Harry Styles,1997,91,0.345,0.942,130.13,255347,291146629
T100448,Love Rhythm,Olivia Rodrigo,2012,86,0.377,0.528,168.78,259035,97702289
T100449,Dream Alive,Ed Sheeran,2019,78,0.858,0.888,131.62,319253,13871554
T100450,Dance Alone,Ed Sheeran,2004,67,0.815,0.715,120.93,226967,270560395
T100451,Heart Alone,Harry Styles,2016,53,0.663,0.295,158.84,200940,365280350
T100452,Fire Sound,Drake,2020,83,0.946,0.781,84.29,180965,254369317
T100453,Heart Rhythm,Taylor Swift,1997,65,0.751,0.606,89.23,228485,235569405
T100454,Night Alone,Taylor Swift,2002,52,0.362,0.376,154.03,300832,114710973
T100455,Dance Sound,Kendrick Lamar,2008,98,0.835,0.426,113.08,193061,41970694
T100456,Dance Again,Imagine Dragons,2018,43,0.511,0.635,109.11,293114,254881875
T100457,Light Paradise,Billie Eilish,2012,39,0.227,0.669,166.45,178318,230966119
T100458,Shadow Story,Ariana Grande,2009,80,0.441,0.955,133.21,276622,317568674
T100459,Shadow High,Ed Sheeran,2016,79,0.773,0.867,156.35,157087,130097069
T100460,Moon Paradise,Imagine Dragons,2017,64,0.92,0.361,157.18,246861,31220815
T100461,Shadow Story,The Weeknd,1996,76,0.407,0.804,74.4,126953,475834405
T100462,Dream Forever,Billie Eilish,2021,22,0.385,0.206,138.44,214266,143561398
T100463,Fire Rhythm,Ariana Grande,2004,12,0.623,0.301,174.3,223431,118911295
T100464,Light Sound,Doja Cat,1996,35,0.809,0.356,117.6,272376,11552631
T100465,Light Alive,Kendrick Lamar,2020,66,0.76,0.666,147.86,214613,113092202
T100466,Dance Again,Travis Scott,2011,33,0.62,0.352,128.01,158739,215902494
T100467,Heart Paradise,Ariana Grande,2002,62,0.674,0.485,84.58,248020,181996803
T100468,Light Alone,Bad Bunny,1995,79,0.382,0.389,83.42,226879,37953908
T100469,Shadow Alone,Harry Styles,2003,52,0.524,0.463,112.06,144987,112334661
T100470,Love Again,Bad Bunny,2005,69,0.392,0.935,117.96,238064,179814992
T100471,Sky Forever,Post Malone,2016,67,0.863,0.978,120.38,126038,9239067
T100472,Night Rhythm,Harry Styles,2010,58,0.284,0.735,174.6,122775,119420632
T100473,Night Rhythm,Harry Styles,2001,51,0.71,0.646,72.03,258549,197707810
T100474,Light Rhythm,Kendrick Lamar,2023,85,0.395,0.753,105.66,191910,3257057
T100475,Dance Forever,Doja Cat,2004,75,0.557,0.802,121.75,187819,367246282
T100476,Shadow Tonight,Doja Cat,2017,20,0.425,0.776,175.57,137046,97083674
T100477,Night Again,Doja Cat,2020,99,0.442,0.264,120.52,271597,473918234
T100478,Sky Paradise,Ed Sheeran,1997,27,0.395,0.442,153.03,238723,305261677
T100479,Dream Paradise,Olivia Rodrigo,2012,94,0.765,0.468,149.91,161181,289161315
T100480,Dream Alone,Taylor Swift,2019,61,0.474,0.488,127.97,251823,374656067
T100481,Night Tonight,Taylor Swift,2018,55,0.745,0.469,75.68,265563,245573193
T100482,Heart High,Ed Sheeran,2007,53,0.542,0.814,86.25,278814,106859080
T100483,Sky High,Dua Lipa,2022,31,0.61,0.783,88.82,168736,161883279
T100484,Fire Sound,Bad Bunny,2020,62,0.607,0.204,64.64,313329,129333446
T100485,Moon Again,Bad Bunny,2001,68,0.932,0.431,105.51,221458,488854248
T100486,Dream Story,Harry Styles,2019,39,0.475,0.686,133.26,170420,498831762
T100487,Moon Forever,Kendrick Lamar,1998,17,0.356,0.294,77.31,173257,279835593
T100488,Heart Story,Dua Lipa,2007,66,0.884,0.256,81.0,163096,176316474
T100489,Moon Forever,Post Malone,2014,82,0.331,0.846,144.84,209764,72332905
T100490,Night Alone,Taylor Swift,1995,29,0.826,0.553,80.31,282700,443371051
T100491,Shadow Tonight,Harry Styles,2002,34,0.313,0.867,76.24,196061,382418893
T100492,Night Tonight,Taylor Swift,2008,28,0.694,0.842,177.34,144790,252706389
T100493,Fire Sound,Drake,2010,14,0.313,0.897,61.77,235683,283113021
T100494,Moon High,Drake,2008,84,0.892,0.238,99.05,280839,409440623
T100495,Night Sound,Ed Sheeran,2006,88,0.624,0.345,64.19,125327,10787866
T100496,Sky Forever,The Weeknd,2013,81,0.447,0.431,160.57,237898,224119580
T100497,Dance Again,Drake,2017,92,0.305,0.306,130.02,309397,152922208
T100498,Love Paradise,Olivia Rodrigo,2009,96,0.478,0.579,65.75,300625,94564349
T100499,Fire Paradise,Olivia Rodrigo,2022,36,0.729,0.823,133.84,227107,289521284
T100500,Love Rhythm,Doja Cat,1996,49,0.489,0.942,74.77,241354,35662909
T100501,Shadow Again,Taylor Swift,1996,35,0.385,0.894,119.49,183827,282567347
T100502,Dance Forever,Post Malone,2017,36,0.633,0.557,140.33,177225,191732525
T100503,Heart Sound,Taylor Swift,2016,71,0.513,0.696,77.82,309321,63423187
T100504,Shadow Story,Post Malone,2013,92,0.324,0.38,119.65,132644,151190813
T100505,Dream Again,Doja Cat,2019,59,0.315,0.514,114.89,282169,351847659
T100506,Shadow Paradise,Ed Sheeran,2020,51,0.731,0.88,169.89,199163,409797526
T100507,Fire Rhythm,Ariana Grande,2023,38,0.931,0.223,179.48,212017,488162845
T100508,Fire Alone,Drake,2016,48,0.375,0.616,138.54,247240,6428852
T100509,Dream Paradise,Harry Styles,2020,69,0.78,0.881,162.58,282702,169782518
T100510,Heart Alone,Billie Eilish,2020,50,0.266,0.295,137.63,191410,418376768
T100511,Sky Story,Taylor Swift,2016,42,0.486,0.966,165.15,121106,400552362
T100512,Night Sound,Olivia Rodrigo,2011,92,0.58,0.21,111.99,232420,158539245
T100513,Fire Again,Harry Styles,2014,92,0.402,0.891,132.96,259491,17270302
T100514,Love High,Dua Lipa,2004,25,0.597,0.476,161.42,236676,151216520
T100515,Fire Paradise,Drake,2000,32,0.862,0.303,170.17,176329,4661639
T100516,Dream High,Drake,2009,16,0.908,0.323,62.96,160908,319176182
T100517,Dream Sound,The Weeknd,2016,35,0.275,0.747,72.47,158787,180528078
T100518,Dream Alive,Doja Cat,2005,21,0.404,0.879,171.74,305911,260637025
T100519,Fire Sound,Billie Eilish,2022,81,0.934,0.7,128.22,246887,410099610
T100520,Dance High,The Weeknd,1999,14,0.403,0.924,178.82,272096,262278245
T100521,Fire Story,Billie Eilish,1995,78,0.72,0.857,155.12,210355,295251261
T100522,Moon High,Drake,2002,58,0.39,0.207,158.18,227745,359419091
T100523,Dream Rhythm,Doja Cat,2015,35,0.467,0.722,106.33,142755,260247122
T100524,Sky Alone,Dua Lipa,2022,14,0.343,0.438,90.9,306612,279935756
T100525,Fire Alone,Imagine Dragons,2006,31,0.842,0.555,131.79,292646,264111463
T100526,Shadow Sound,Drake,2006,88,0.862,0.273,165.48,148356,274379037
T100527,Fire Again,Harry Styles,1999,22,0.423,0.42,147.08,233526,341744771
T100528,Love Again,Travis Scott,2001,37,0.818,0.693,116.66,197260,241197458
T100529,Night Alone,Billie Eilish,1998,42,0.469,0.37,150.38,129127,1523658
T100530,Light Sound,Doja Cat,2000,32,0.274,0.705,142.85,293776,105311342
T100531,Moon Alive,Post Malone,2007,27,0.769,0.92,169.57,198205,300046212
T100532,Heart Sound,The Weeknd,2014,39,0.647,0.204,91.63,261950,335572236
T100533,Shadow Alone,Drake,2009,35,0.406,0.813,74.32,292553,52799432
T100534,Heart Sound,Drake,1997,25,0.39,0.7,116.41,183041,482372105
T100535,Night Again,Harry Styles,2017,86,0.932,0.236,103.33,316453,498045170
T100536,Shadow Sound,Imagine Dragons,2002,48,0.847,0.816,176.98,220180,387601006
T100537,Moon Alive,The Weeknd,2014,42,0.807,0.375,60.9,122205,493028104
T100538,Moon Tonight,Bad Bunny,2010,35,0.296,0.407,172.01,184767,195463747
T100539,Dream Sound,Harry Styles,2007,57,0.766,0.273,174.61,144401,495587227
T100540,Sky Paradise,Imagine Dragons,2012,74,0.361,0.617,66.12,153314,459884249
T100541,Fire Paradise,Taylor Swift,2022,47,0.933,0.589,166.75,294585,234277795
T100542,Night Sound,Dua Lipa,2004,11,0.239,0.471,116.49,245748,275789537
T100543,Dream Sound,Drake,2013,15,0.464,0.332,151.94,187605,351234695
T100544,Night Sound,The Weeknd,2011,55,0.521,0.854,69.51,175362,82861683
T100545,Moon Paradise,Taylor Swift,2018,59,0.818,0.884,174.62,176005,92103810
T100546,Love Story,Ariana Grande,2013,47,0.775,0.622,132.91,216867,383930636
T100547,Moon High,Drake,2022,97,0.481,0.39,167.84,280591,235565538
T100548,Shadow Story,Travis Scott,2020,27,0.624,0.275,140.76,208650,62264480
T100549,Dance Rhythm,Ariana Grande,2017,36,0.827,0.877,124.42,303159,74439351
T100550,Love Paradise,Bad Bunny,2020,50,0.214,0.275,80.7,152784,300499148
T100551,Heart Alone,Ed Sheeran,1999,81,0.802,0.21,81.35,122809,475153114
T100552,Heart Paradise,Imagine Dragons,2020,83,0.91,0.566,116.71,213371,71427412
T100553,Shadow Story,Billie Eilish,2015,26,0.224,0.77,164.45,128519,294716340
T100554,Fire Rhythm,Doja Cat,2017,71,0.234,0.557,73.83,294029,56941308
T100555,Fire Rhythm,Post Malone,2003,38,0.458,0.24,179.81,275993,286690300
T100556,Moon Forever,The Weeknd,2006,67,0.266,0.738,165.11,314799,276134143
T100557,Night Alone,Dua Lipa,2015,79,0.559,0.701,107.11,318962,107067323
T100558,Dance Rhythm,The Weeknd,1995,87,0.747,0.732,90.37,263535,254733917
T100559,Love Alone,Drake,2020,31,0.625,0.365,170.64,265720,393931460
T100560,Fire Alone,Post Malone,2020,15,0.347,0.821,74.79,200777,291554155
T100561,Fire Sound,Kendrick Lamar,1995,35,0.691,0.574,101.67,227039,47945284
T100562,Dream Paradise,Doja Cat,2009,48,0.714,0.618,70.07,310798,403296344
T100563,Heart Story,Imagine Dragons,1996,21,0.899,0.626,174.42,205370,149490826
T100564,Light Tonight,Taylor Swift,2016,23,0.31,0.424,134.11,271161,320000885
T100565,Dance Story,Olivia Rodrigo,2010,31,0.719,0.395,100.34,167939,184553900
T100566,Dance Story,Imagine Dragons,2019,60,0.884,0.204,93.06,291547,453046248
T100567,Shadow Sound,The Weeknd,2002,32,0.576,0.509,113.29,253820,323964055
T100568,Dream Paradise,Drake,2007,57,0.471,0.578,70.97,293388,346119906
T100569,Dream Rhythm,Bad Bunny,2015,80,0.328,0.779,166.72,215516,3404241
T100570,Dream Sound,Kendrick Lamar,1995,59,0.85,0.252,121.31,293398,404218709
T100571,Love Again,Travis Scott,2010,98,0.496,0.921,147.01,212965,197220589
T100572,Night Alive,Taylor Swift,2023,22,0.894,0.406,88.05,193913,75874188
T100573,Shadow High,Dua Lipa,2001,94,0.836,0.486,120.45,238893,250734161
T100574,Moon Tonight,Post Malone,1999,19,0.482,0.238,85.33,276414,417063170
T100575,Shadow Tonight,Billie Eilish,2016,64,0.63,0.709,157.93,177378,53201058
T100576,Light Again,Travis Scott,2023,18,0.22,0.753,153.03,160871,445550684
T100577,Heart High,Ed Sheeran,2017,88,0.397,0.924,77.78,178989,173573760
T100578,Night Story,Doja Cat,1997,61,0.733,0.463,68.94,160708,338293316
T100579,Shadow Alive,Post Malone,2006,11,0.708,0.401,158.9,148161,412402519
T100580,Dream Sound,Olivia Rodrigo,2020,34,0.465,0.766,73.16,224169,128177752
T100581,Night Sound,Kendrick Lamar,2010,22,0.806,0.751,125.82,268253,467449318
T100582,Fire Sound,Harry Styles,2013,60,0.377,0.931,124.14,274722,94440756
T100583,Moon Tonight,Post Malone,1999,67,0.546,0.36,84.35,312521,87723543
T100584,Love Alone,Drake,2016,43,0.554,0.75,130.96,142736,453686495
T100585,Dance Rhythm,Harry Styles,2019,44,0.456,0.252,120.33,195387,368514651
T100586,Night High,Ed Sheeran,2023,12,0.916,0.575,121.1,152805,52642344
T100587,Light Paradise,Dua Lipa,2008,68,0.723,0.293,103.16,134429,96447176
T100588,Moon Again,Olivia Rodrigo,2022,79,0.604,0.709,160.61,266664,498006234
T100589,Dream Alive,Billie Eilish,1999,57,0.583,0.669,70.12,178230,251202721
T100590,Light Again,Harry Styles,2009,73,0.319,0.238,112.63,182626,262181596
T100591,Night Paradise,Billie Eilish,2011,28,0.479,0.449,91.18,184139,240635122
T100592,Dream Alive,Doja Cat,2008,76,0.705,0.508,161.81,294761,465229857
T100593,Heart Paradise,Doja Cat,2014,91,0.893,0.393,87.01,283760,132333754
T100594,Fire Rhythm,Ariana Grande,1999,82,0.812,0.23,152.04,221664,34320173
T100595,Dream Paradise,Ariana Grande,2006,85,0.425,0.449,133.38,180007,284859787
